point_id,NDVI,FCover,SAVI,NDWI,BSI,MNDWI
14691,0.5400471,0.5572101436701156,0.3276560208229351,-0.5500889,0.037438124,-0.544281
11047,0.5400471,0.5572101436701156,0.3276560208229351,-0.5500889,0.037438124,-0.544281
6470,0.5400471,0.5572101436701156,0.3276560208229351,-0.5500889,0.037438124,-0.544281
16905,0.40801185,0.3685883498224347,0.21439707468673652,-0.44830215,0.11645993,-0.5081633
4188,0.5099381,0.5141972870654651,0.290928251019838,-0.52233905,0.045497373,-0.51941824
6171,0.72457963,0.8208280723495955,0.3620965492702386,-0.6512074,-0.09895227,-0.5552297
5527,0.73877716,0.8411102395429207,0.36557662820523495,-0.68239,-0.17216119,-0.53050554
8049,0.42059553,0.3865650437593511,0.2473249027501738,-0.4493671,0.067539506,-0.46935043
7629,0.2974062,0.2105802694835516,0.19746962474504953,-0.34481862,0.05143089,-0.33146894
20158,0.61937714,0.6705387950182427,0.35089302271977785,-0.609828,-0.12739863,-0.464358
18558,0.55050784,0.5721541003252886,0.29007461740713036,-0.55079424,-0.014563613,-0.497209
11821,0.15279678,0.003995382837594493,0.10725689397110408,-0.19125944,0.05920732,-0.18839899
16376,0.35591134,0.29415906463963953,0.2102327925236784,-0.4174445,0.09392971,-0.448675
8305,0.6888889,0.7698412657188061,0.32508567682519024,-0.63268745,-0.14308383,-0.48675692
12813,0.86943513,1.0,0.4725817729670687,-0.7721434,-0.21797703,-0.64547104
4336,0.75219023,0.8602717602790213,0.3656211881339355,-0.7004048,-0.23882224,-0.49625593
13959,0.6917505,0.7739292831314248,0.3444889727375341,-0.6603475,-0.15422887,-0.5077275
17038,0.49649593,0.49499419663735694,0.2662704645886275,-0.508969,-0.04920374,-0.412275
19481,0.6083121,0.6547315659428831,0.3082246209781697,-0.6010929,-0.010494746,-0.55976737
18705,0.50374997,0.5053571336270711,0.2948780493522456,-0.5206194,0.06894625,-0.5416226
11058,0.4804335,0.47204782763866754,0.2876712391314589,-0.50997853,0.05995614,-0.51934946
11230,0.45207173,0.4315310300441554,0.2663346989926071,-0.47117794,0.078810774,-0.50162387
13103,0.35591134,0.29415906463963953,0.2102327925236784,-0.4174445,0.09392971,-0.448675
9663,0.3566265,0.2951807310029548,0.2134615398564558,-0.3909821,0.084245674,-0.42153126
7843,0.3566265,0.2951807310029548,0.2134615398564558,-0.3909821,0.084245674,-0.42153126
7818,0.3566265,0.2951807310029548,0.2134615398564558,-0.3909821,0.084245674,-0.42153126
3960,0.70298773,0.7899824461010799,0.32985157442001056,-0.6451613,-0.14544968,-0.502677
5583,0.7010135,0.7871621619723479,0.3379478791335219,-0.65625,-0.11405039,-0.54540515
13146,0.7654584,0.8792263222315259,0.4922303520647898,-0.6784493,-0.22989886,-0.48002458
13013,0.5170547,0.5243638419791711,0.2765266124996052,-0.5460732,0.07459378,-0.5682295
2583,0.39529344,0.3504191860780757,0.23818356591991913,-0.43526888,0.048500307,-0.42270947
15489,0.5170547,0.5243638419791711,0.2765266124996052,-0.5460732,0.07459378,-0.5682295
10473,0.52310264,0.5330037432555734,0.2747741923120873,-0.51634955,-0.021958588,-0.44569132
2493,0.47884512,0.4697787339370016,0.25507835837116616,-0.4902104,0.036060464,-0.47453788
7040,0.31832302,0.24046144292856078,0.20814532539023886,-0.3224299,-0.08697626,-0.13173652
2097,0.53263444,0.546620624006467,0.2969083920457089,-0.5467577,-0.01382314,-0.48467213
4655,0.8794563,1.0,0.5779862960305213,-0.78080195,-0.26544908,-0.62696445
19048,0.31462717,0.23518166915210167,0.2052774242117485,-0.3379164,0.016268775,-0.29275528
19349,0.5339425,0.5484893565774773,0.30431547162581646,-0.55732274,-0.03349989,-0.47914234
7667,0.48778877,0.48255538429953815,0.27608965993397694,-0.5059295,0.06053104,-0.51808405
12233,0.48778877,0.48255538429953815,0.27608965993397694,-0.5059295,0.06053104,-0.51808405
18265,0.57822704,0.6117529193646923,0.33944003122369226,-0.5559644,0.019820733,-0.539733
15554,0.44823456,0.42604938922135016,0.269359856245058,-0.47403684,0.066296645,-0.4919841
3628,0.61584723,0.6654960039254759,0.33365275305733316,-0.58666205,0.008286252,-0.56394285
3225,0.65676075,0.7239439720460737,0.3447737988924613,-0.6241806,-0.029617436,-0.57231665
16226,0.62695926,0.6813703386178792,0.31779660364809315,-0.59938365,-0.074777044,-0.49685532
14800,0.40416002,0.3630857467651367,0.23316924388592059,-0.4534614,0.12595573,-0.5134896
13716,0.38794082,0.33991547556823226,0.2402536371492735,-0.41285464,0.07339313,-0.434625
7098,0.38794082,0.33991547556823226,0.2402536371492735,-0.41285464,0.07339313,-0.434625
3902,0.44007376,0.4143910861277921,0.26023746464415626,-0.47846666,0.05920363,-0.48246714
3308,0.36210135,0.30300190564588325,0.211880960407644,-0.4015444,0.079339355,-0.42645696
4459,0.45070422,0.42957745370375844,0.2448979559835855,-0.48094895,0.09447291,-0.5251562
12279,0.39150402,0.3450057612924373,0.24115984093871135,-0.41837335,0.019032747,-0.37875
17763,0.32917234,0.25596047239262976,0.20949914366363898,-0.3654865,0.0432891,-0.34952846
9515,0.6535673,0.7193819101245739,0.33716047884757105,-0.61415267,-0.03314046,-0.56129575
13847,0.6535673,0.7193819101245739,0.33716047884757105,-0.61415267,-0.03314046,-0.56129575
11684,0.68119717,0.7588530581837662,0.32246253207259234,-0.62652117,-0.13609776,-0.4882116
8753,0.8624835,1.0,0.524612105232874,-0.76273066,-0.25808284,-0.60324824
19954,0.46621618,0.45173740727537487,0.2600502318894941,-0.4919216,0.090878,-0.528699
18826,0.48280802,0.47544003656975486,0.2594969228777133,-0.4967462,-0.07022835,-0.34709194
1680,0.567861,0.5969443087440761,0.3031688769391886,-0.5350815,-0.14292094,-0.33670375
3726,0.31406042,0.23437204859735492,0.2035775056268595,-0.38121545,0.09353421,-0.4001874
14220,0.309334,0.22762002909708715,0.20300370804063256,-0.33964747,0.07884706,-0.3637516
13717,0.38017175,0.328816762924547,0.24782312744339216,-0.39432177,0.055623557,-0.40031233
1043,0.3364541,0.2663629863281879,0.20491804874729524,-0.37053704,0.06497862,-0.38402817
